,jd,mnvel,errvel,tel
37,2458150.1194189996,17.697698676993664,1.421754590537916,j
38,2458151.092575,18.591480484911763,1.612250679506335,j
39,2458161.131304,15.567533683665085,1.5280546103310535,j
40,2458194.990383,20.324221223413943,1.6491082525319682,j
41,2458199.8577494808,14.878147581983134,0.8853984025142309,j
42,2458247.9934963854,13.735968735657814,1.603377169433987,j
43,2458262.968641,11.69246280330299,1.7560437869642878,j
44,2458266.96906,13.388090080428695,1.7480192426549128,j
45,2458284.743481,11.559382874306607,1.321844561211874,j
46,2458294.750031,14.425462475090086,1.3376011858311294,j
47,2458295.805898,14.052478237935105,1.2489298773277369,j
48,2458298.814968,12.976961750198825,1.5710089330142851,j
49,2458299.743009,7.846818272654276,1.5009951782146018,j
50,2458300.74205,6.912860958488097,1.3779486053223924,j
51,2458301.786364,9.399676734675863,1.5089093487858818,j
52,2458303.811826,8.407125480817513,1.5621921770534923,j
53,2458305.760743,15.351070301873053,1.4192362446800475,j
54,2458307.848026,8.120321914738723,1.623324954760934,j
55,2458308.833223,11.41597928914777,1.5433565184930405,j
56,2458336.739819,9.942632571385873,1.5840861115383569,j
57,2458337.730334,7.294634424196148,1.5273242964698843,j
58,2458344.7265009996,18.759205493470517,1.6742179640665975,j
59,2458350.7323189997,16.62038629275463,1.6794815286939184,j
60,2458364.7170349997,1.2088066775704078,1.7539360863339015,j
61,2458491.169882,2.7248603319277303,1.5918946025058949,j
62,2458509.0928599997,-5.404806627961512,1.4547041128135958,j
63,2458533.106015,-5.953051452020683,1.6378096527901906,j
64,2458560.050536,-3.6934622356480986,1.6980597712987768,j
65,2458567.051602,-12.128721335851877,1.6151161449656142,j
66,2458569.921215,1.8635678966050195,1.6096540003229436,j
67,2458610.925706,-10.030706527852203,1.5440188331612357,j
68,2458615.758959,-15.2917924861718,1.8985037240271752,j
69,2458623.878938,-10.459610245756947,1.2299204707608995,j
70,2458628.8245880003,-6.589537767858701,1.333602959786232,j
71,2458632.73508,-7.209351409354099,1.3476069501148469,j
72,2458660.74463,-8.724644074699114,1.5302131809335904,j
73,2456632.079257,-61.66395103225375,3.397176494076785,apf
74,2456668.031413,-49.997798242694216,2.8773247621246933,apf
75,2456710.02458,-54.7625734207235,2.9467594845020044,apf
76,2456757.893005,-36.82017650601604,2.8720472107331734,apf
77,2457121.7730337367,-42.031187724751504,2.250069387534224,apf
78,2457124.856241,-43.40604679789691,2.778682609698748,apf
79,2457125.8424580004,-36.59809846095376,2.623552369587576,apf
80,2457127.804088,-39.232062394592496,3.231787885564937,apf
81,2457130.872256,-43.027858956039935,3.065838290030928,apf
82,2457132.842921,-48.0943183473403,2.8281971179294296,apf
83,2457135.8227790003,-44.325054336515315,3.2806961470551115,apf
84,2457142.818096,-37.48518942553849,3.0186467453300367,apf
85,2457143.796472,-46.51439488553122,3.069754923195362,apf
86,2457145.892359,-42.18831268117428,3.14996263257784,apf
87,2457148.728422,-37.959214021731476,3.087219403762322,apf
88,2457465.929703,-44.042805306296295,3.3291548615512467,apf
89,2457495.860163,-35.03957721298826,3.2087331806413966,apf
90,2457496.8724930002,-33.92308296155469,3.07364750808203,apf
91,2457498.778504,-35.145853874297075,3.288025524642725,apf
92,2457708.059429,-30.122149936539326,3.4961015021248385,apf
93,2457797.061704,-20.099412706997867,3.5766832334232768,apf
94,2457866.735955961,-17.942540046667638,2.9348465286750867,apf
95,2457871.779211,-1.6609075685980486,3.8197920144675295,apf
96,2457872.7385509997,-5.674113442998259,3.521982243576879,apf
97,2457875.762286,-9.704277611524157,3.939843310055125,apf
98,2457900.783959,-8.430022304248547,3.656782959527975,apf
99,2458117.9722720003,23.959179527127763,2.6385613774129038,apf
100,2458130.060515,24.417229395688395,2.757514055095168,apf
101,2458131.102977,26.14747433235516,2.7020251560344275,apf
102,2458150.912616,27.869729663819836,3.051694330646287,apf
103,2458152.9376818584,23.07736408440588,1.9909396029303237,apf
104,2458156.898036,18.85464203536256,2.9179157406805123,apf
105,2458160.00475,18.443222793873105,2.838588949965713,apf
106,2458160.9209849997,25.24329660367653,2.871719557952248,apf
107,2458162.911452,14.117374124091153,2.9129252819196,apf
108,2458165.9285228243,15.675004040181074,1.9376862358483853,apf
109,2458166.971977,24.86984828480442,2.9026111832222687,apf
110,2458196.856526,15.405877517625465,2.7675899380917057,apf
111,2458204.792909,25.90889493320959,2.8405231120740995,apf
112,2458207.799826,18.379715672675328,2.625180677373016,apf
113,2458222.7143099997,14.551800945662755,2.4505365199294693,apf
114,2458230.743405,18.46101712580421,2.633357795604812,apf
115,2458233.779385,19.41005702755498,2.7757286607542215,apf
116,2458240.776553,25.89674870204865,3.671918110955196,apf
117,2458241.771152,18.91128906141246,2.572888587322618,apf
118,2458244.786144,14.439931388316154,2.8424577446742725,apf
119,2458247.772546,16.726099845145345,2.8929708541724017,apf
120,2458248.781082,14.282862369027825,2.9499586928459456,apf
121,2458250.746275,20.109626453722285,2.8228679477793817,apf
122,2458253.7626509997,19.46875627468769,2.789521530141849,apf
123,2458256.8735912717,17.67936184581795,2.014067438277737,apf
124,2458260.7171529997,23.635354541307635,3.3303189408781213,apf
125,2458261.721736,13.659885163093591,2.7457953555298498,apf
126,2458267.749299,17.68079850662555,2.8255000411348568,apf
127,2458273.691063,19.023594138221075,2.6747571035513213,apf
128,2458275.741607,21.591346774396868,2.4781648965083685,apf
129,2458279.744229,20.802348002830637,3.4173857081298493,apf
130,2458280.749891,15.599306388353385,2.9807379154593163,apf
131,2458285.693264,12.953449150428472,2.592120885184676,apf
132,2458286.7186869998,23.108811203940594,2.7103310230039157,apf
133,2458288.689933,13.943193357062455,2.8209641496509192,apf
134,2458289.697289,17.93849087628464,2.7347917777996025,apf
135,2458294.699122,13.548279505442672,3.0225005578051416,apf
136,2458299.7250240003,15.819444457956704,2.690293652266744,apf
137,2458304.693701,18.36820647559081,2.5571767498209637,apf
138,2458307.692392,16.41890944224782,2.8421088830301833,apf
139,2458308.735188,13.852200141317693,2.936960667343377,apf
140,2458311.691497,12.919436352137613,2.8423301317930023,apf
141,2458313.709329,13.399791559389426,2.9425101566769585,apf
142,2458314.7287,19.066815859325985,2.7310256027301767,apf
143,2458320.710385,18.075893248900968,3.103738970347807,apf
144,2458321.704355,16.698869582036966,2.8804424049847817,apf
145,2458329.682844,14.038653984615726,3.198230958980361,apf
146,2458342.659138,10.560878470376243,3.563685751409302,apf
147,2458480.992166,18.096220962279066,3.20133386875845,apf
148,2458488.007888,2.3816305808180687,2.7350222697588635,apf
149,2458508.913931,8.477092708034547,3.121993628810772,apf
150,2458557.7359639998,7.332236963593999,4.287901931320079,apf
151,2458561.756094388,0.3954242765668576,2.3088145985333157,apf
152,2458574.886706,-6.269093649636447,2.7190366335917204,apf
153,2458586.731011,-0.6651372195021077,2.896744316785828,apf
154,2458587.721277,7.673688024700173,2.323585075122559,apf
155,2458601.75118,-4.968457538967238,1.9568894990441377,apf
156,2458605.737672,0.10241780441135973,2.051365772381174,apf
157,2458606.7448759996,-3.1675679686327314,1.7953963663408985,apf
158,2458607.773188,-7.226367229724901,2.5659817177877047,apf
159,2458611.72159,-6.907925124114512,3.1203321045529346,apf
160,2458621.6889049998,-5.59686595251357,3.9955964935323354,apf
161,2458649.700311,-5.516907256711555,3.2372402289019875,apf
162,2458667.724681,-14.375434834053724,2.8101287279327254,apf
163,2458675.776711,-11.301957166482975,3.521862841403701,apf
164,2458686.717653,-8.182929250915222,3.3734265998612005,apf
165,2451213.9789461102,-51.69,9.03,mcdonald
166,2451241.89483503,-35.6,4.08,mcdonald
167,2451274.85408711,-49.01,8.4,mcdonald
168,2451329.79469217,-36.45,4.72,mcdonald
169,2451360.73185508,-31.83,5.11,mcdonald
170,2451557.96070148,-28.2,3.31,mcdonald
171,2451625.96723206,-37.58,4.51,mcdonald
172,2451658.72135467,-17.31,4.77,mcdonald
173,2451686.64279713,-20.26,5.73,mcdonald
174,2451689.72900782,-22.89,4.68,mcdonald
175,2451752.61785171,-21.91,4.46,mcdonald
176,2451918.0134792,-35.31,4.29,mcdonald
177,2451949.95205463,-31.72,7.83,mcdonald
178,2452040.83790133,-32.49,4.86,mcdonald
179,2452117.64461494,-27.63,5.32,mcdonald
180,2452307.02379068,-28.12,6.63,mcdonald
181,2452326.97363529,-17.79,5.18,mcdonald
182,2452357.86279544,-27.1,5.22,mcdonald
183,2452386.81137588,-3.79,4.19,mcdonald
184,2452454.73886267,-18.1,4.59,mcdonald
185,2452474.67997726,-17.65,4.87,mcdonald
186,2452805.72487097,-32.69,4.99,mcdonald
187,2452841.64290896,-31.59,4.9,mcdonald
188,2453075.89198536,-41.0,5.49,mcdonald
189,2453161.69730344,-8.22,6.17,mcdonald
190,2453216.64305616,-19.84,5.21,mcdonald
191,2453565.66595069,-8.15,6.46,mcdonald
192,2453806.98241434,-34.88,4.61,mcdonald
193,2453862.80084123,-25.34,5.75,mcdonald
194,2453910.66880484,-28.14,4.78,mcdonald
195,2454568.77697289,-34.54,6.54,mcdonald
196,2454568.78734154,-39.0,7.13,mcdonald
197,2454908.99468174,-16.47,5.42,mcdonald
198,2455222.01968674,-15.9,7.97,mcdonald
199,2455280.86954213,-37.65,4.79,mcdonald
200,2455549.99762106,-36.2,5.04,mcdonald
201,2455647.78720813,-25.08,4.22,mcdonald
202,2455758.65534091,-20.27,5.32,mcdonald
203,2455989.97375821,-15.86,5.28,mcdonald
204,2456014.81354055,-16.26,4.83,mcdonald
205,2456015.77676568,-33.94,5.34,mcdonald
206,2456015.79928427,-39.69,5.78,mcdonald
207,2456015.88664168,-25.8,5.23,mcdonald
208,2456016.77767013,-27.17,5.56,mcdonald
209,2456016.79100145,-31.73,4.61,mcdonald
210,2456017.78867782,-31.57,4.58,mcdonald
211,2456017.89257892,-27.53,4.24,mcdonald
212,2456018.83087103,-23.97,5.25,mcdonald
213,2456019.79314986,-28.73,4.67,mcdonald
214,2456019.87264129,-23.89,4.55,mcdonald
215,2456020.82112199,-30.19,6.35,mcdonald
216,2456021.77196874,-22.76,4.37,mcdonald
217,2456021.93986545,-28.17,4.3,mcdonald
218,2456022.71692194,-31.76,4.48,mcdonald
219,2456022.91077995,-19.29,4.28,mcdonald
220,2456023.89902412,-28.64,4.26,mcdonald
221,2456024.73284976,-21.95,4.93,mcdonald
222,2456025.79079665,-30.42,5.96,mcdonald
223,2456025.80631379,-28.58,5.89,mcdonald
224,2456048.79323165,-14.73,5.04,mcdonald
225,2456051.69248795,-23.52,5.35,mcdonald
226,2456052.78399765,-23.21,4.99,mcdonald
227,2456054.66382459,-19.28,5.93,mcdonald
228,2456082.69426069,-38.51,6.9,mcdonald
229,2456082.76829036,-32.99,6.58,mcdonald
230,2456108.69518178,-13.19,4.69,mcdonald
231,2456114.69343778,-20.03,7.08,mcdonald
232,2456316.03024704,-39.09,4.53,mcdonald
233,2456317.036838,-26.46,4.62,mcdonald
234,2456317.99565858,-25.41,5.03,mcdonald
235,2456318.96815602,-23.15,6.96,mcdonald
236,2456321.0449041,-33.75,4.45,mcdonald
237,2456371.91137555,-23.08,4.72,mcdonald
238,2456377.85260963,-21.57,4.76,mcdonald
239,2456377.85840216,-30.89,4.23,mcdonald
240,2456378.8189549,-20.21,4.83,mcdonald
241,2456378.82627559,-24.99,4.73,mcdonald
242,2456401.90432014,-26.01,4.34,mcdonald
243,2456437.71154044,-25.16,4.59,mcdonald
244,2456437.71816503,-16.64,5.17,mcdonald
245,2456462.68315627,-12.33,4.69,mcdonald
246,2456467.64895998,-16.92,4.94,mcdonald
247,2456644.01428055,-11.75,5.42,mcdonald
248,2456671.98424056,-16.14,4.52,mcdonald
249,2456674.96511993,-25.28,4.42,mcdonald
250,2456696.95180162,-21.89,4.2,mcdonald
251,2456697.95998789,-17.13,5.05,mcdonald
252,2456726.97020691,-25.83,4.69,mcdonald
253,2456757.78993243,-22.17,4.44,mcdonald
254,2456759.82170006,-25.7,4.77,mcdonald
255,2456786.73309114,-21.11,4.68,mcdonald
256,2456815.6416584,-27.66,4.52,mcdonald
257,2456815.64719687,-20.62,5.02,mcdonald
258,2456841.67729552,-10.3,5.06,mcdonald
259,2456841.68333235,-17.73,5.34,mcdonald
260,2456859.6437245,-5.73,4.86,mcdonald
261,2456888.62060556,-24.96,5.52,mcdonald
262,2457057.98015076,-23.14,4.64,mcdonald
263,2457059.01895082,-28.64,4.99,mcdonald
264,2457059.92420191,-35.13,5.7,mcdonald
265,2457061.97414086,-24.96,4.75,mcdonald
266,2457115.79613095,-22.25,4.39,mcdonald
267,2457120.76434944,-23.8,4.39,mcdonald
268,2457150.77469907,-0.8,6.31,mcdonald
269,2457152.73569019,-14.08,4.39,mcdonald
270,2457403.03334463,-19.11,4.43,mcdonald
271,2457435.02235521,-7.84,4.27,mcdonald
272,2457436.95701668,-7.97,4.32,mcdonald
273,2457464.93759421,-6.81,4.7,mcdonald
274,2457493.89687061,-13.23,4.44,mcdonald
275,2457542.77272256,-10.08,4.46,mcdonald
276,2457796.89388777,7.45,5.15,mcdonald
277,2457802.93512471,13.03,4.52,mcdonald
278,2457833.77566903,12.69,5.13,mcdonald
279,2457833.78050763,12.47,5.24,mcdonald
280,2457847.87499082,15.97,4.74,mcdonald
281,2457849.87397987,23.3,4.57,mcdonald
282,2457891.82134617,22.54,4.6,mcdonald
283,2457892.83750438,24.19,4.91,mcdonald
284,2457921.74795497,35.41,4.03,mcdonald
285,2457955.64419252,30.94,5.31,mcdonald
286,2457993.59660321,12.16,5.49,mcdonald
287,2458143.02839244,51.06,4.72,mcdonald
288,2458169.9258526,59.61,4.7,mcdonald
289,2458170.91648723,51.11,5.42,mcdonald
290,2458174.88809479,55.79,5.25,mcdonald
291,2458176.03215006,49.6,6.5,mcdonald
292,2458184.03134019,53.35,4.49,mcdonald
293,2458186.91575285,59.19,4.79,mcdonald
294,2458201.84063164,45.02,4.47,mcdonald
295,2458203.87494082,45.24,4.46,mcdonald
296,2458203.88741433,49.46,5.59,mcdonald
297,2458203.90397894,47.33,4.35,mcdonald
298,2458213.76909931,40.23,4.61,mcdonald
299,2458214.80868625,44.78,4.64,mcdonald
300,2458216.96753852,52.95,4.55,mcdonald
301,2458261.80000931,54.49,4.78,mcdonald
302,2458261.80755945,48.73,4.54,mcdonald
303,2458261.8155739,38.3,4.72,mcdonald
304,2458263.61774672,39.01,4.87,mcdonald
305,2458263.63304833,43.97,5.54,mcdonald
306,2458263.64569153,41.77,4.86,mcdonald
307,2458264.67368508,54.99,4.89,mcdonald
308,2458264.68101506,56.81,5.06,mcdonald
309,2458264.6883455,55.86,4.88,mcdonald
310,2458265.66933233,44.31,5.09,mcdonald
311,2458265.67823697,44.37,4.85,mcdonald
312,2458265.68720897,49.0,4.99,mcdonald
313,2458266.72598745,44.0,4.77,mcdonald
314,2458267.72203025,49.18,4.61,mcdonald
315,2458267.7315501,48.34,4.59,mcdonald
316,2458267.7421539202,45.64,4.92,mcdonald
317,2458291.6321061,61.01,4.33,mcdonald
318,2458292.62544567,58.77,4.3,mcdonald
319,2458292.63289016,55.14,4.58,mcdonald
320,2458292.64032446,56.61,4.38,mcdonald
321,2458293.62068626,56.5,4.38,mcdonald
322,2458293.62878439,51.34,4.01,mcdonald
323,2458293.63673739,49.11,4.6,mcdonald
324,2458294.62455923,55.84,4.46,mcdonald
325,2458294.6349987,50.68,4.44,mcdonald
326,2458319.6668044,43.55,5.24,mcdonald
327,2458321.64108379,36.48,5.38,mcdonald
328,2458322.65113887,36.17,5.12,mcdonald
329,2458329.62330008,41.05,4.76,mcdonald
330,2458329.63502389,43.35,4.46,mcdonald
331,2458337.61318123,51.13,4.87,mcdonald
332,2458338.61229163,46.34,5.01,mcdonald
333,2458339.64274706,45.53,7.1,mcdonald
334,2458339.65606837,48.75,5.07,mcdonald
335,2458344.61617454,42.09,4.74,mcdonald
336,2458457.01883353,35.03,5.03,mcdonald
337,2458515.92493057,6.86,6.28,mcdonald
338,2458529.94991079,27.31,5.4,mcdonald
339,2458555.86655952,25.65,5.15,mcdonald
