,time,mnvel,errvel,tel
36,2453724.8480979577,-97.74353457807058,1.3963162593554357,j
37,2453746.952941932,35.77881071283615,1.3302266303708785,j
38,2453747.8849732922,47.250334632173676,1.2643412943532066,j
39,2453748.923197176,39.871698997358386,1.2865279475561613,j
40,2453749.713037845,37.735408900925805,1.2240355253917163,j
41,2453750.8657782003,17.52906071026351,1.2585686514592143,j
42,2453751.930625,-28.40778533819634,2.2428004419237197,j
43,2453752.9003719743,-45.28168287791825,1.3174959433945002,j
44,2453753.943976084,-82.08264587597739,1.3620689347226902,j
45,2453775.9232369317,12.93388051228212,1.2319776662221362,j
46,2453776.940598434,19.21622064129848,1.3131739939011027,j
47,2453778.1664068783,42.78208001617417,1.2779686585211465,j
48,2453806.8159437403,47.29039369114841,1.6093461162326803,j
49,2453837.881172494,45.017670737962646,1.0791620145007352,j
50,2453841.8747469787,-68.85256474867961,1.1616697002263279,j
51,2454084.054749106,38.4588587811778,1.034471243216553,j
52,2454085.023678692,56.41497038103029,0.7990785923709529,j
53,2454086.1752330777,49.538254237760334,1.0493421509379535,j
54,2454108.9450776805,-47.56912898093134,0.973889056906501,j
55,2454130.01041532,67.93379077297674,1.0244806004574656,j
56,2454130.873925183,58.47813259510958,0.869163489738957,j
57,2454131.7346381703,22.584241937058326,1.084418540480764,j
58,2454138.974363541,-32.86439275029198,0.713120716687082,j
59,2454216.7747422033,58.33318837372381,1.5249903127048865,j
60,2454246.710026503,54.0684228493276,1.2087851329052122,j
61,2454247.8893585782,54.35039454479432,1.2667225687537533,j
62,2454248.7187673543,32.922798138209785,1.2678953487800906,j
63,2454249.7836612905,0.3515668754427866,1.4811671627075214,j
64,2454250.8606132558,-24.259655727859872,1.2169493908041533,j
65,2454251.717891307,-51.911470800166896,1.2720840254628865,j
66,2454255.8830563063,-66.27879965208598,1.2018122439143861,j
67,2454398.138218,-25.7271043569109,1.9859718352406799,j
68,2454427.9728039443,-59.263699698056975,1.234494316005726,j
69,2454428.9314180813,-66.3764659840276,1.2704445264287225,j
70,2454430.080127,-71.92783229293781,2.114024425318043,j
71,2454453.8566739233,55.56018370949667,1.7493466753404727,j
72,2454454.963785,36.65083875257662,2.5203917831508487,j
73,2454455.977072,-2.766668664767195,2.6094079790366624,j
74,2454458.96022,-48.51316927599909,2.5609485935532916,j
75,2454461.063148,-13.694287222987775,2.7452375601326016,j
76,2454461.945255,-1.302399428254759,2.510144694655235,j
77,2454492.956319,36.81502387767628,2.454141553741088,j
78,2454544.911088,-27.369016759253736,2.265305025733977,j
79,2454545.903692,-53.93308858803443,2.15387815037694,j
80,2454779.1619919394,-16.265271069015164,1.3911292255099483,j
81,2454805.790806139,44.80414475678479,1.4518153559017606,j
82,2454807.074674078,17.509767825168854,1.8037385297650654,j
83,2454808.0872147423,-19.541202268562458,1.2881456500287616,j
84,2454809.237733943,-29.525605071225698,1.3131175680220502,j
85,2454809.827371599,-33.39115130892917,1.2781392324193552,j
86,2454810.9797970634,-45.39059575062793,1.2364181287206941,j
87,2454838.900969664,-55.36947584692972,1.3533699744978915,j
88,2454847.2403842094,75.40825085114801,1.5131750146517324,j
89,2454864.9922920987,56.71335818394036,1.2415452684576747,j
90,2454927.828168,-62.27235401906282,2.395067569101242,j
91,2454929.933019688,-35.32841524968987,1.366491648519774,j
92,2454934.9268217534,80.99480086147221,1.1607463966092832,j
93,2454954.9196035694,-8.958520619009308,1.201260831489197,j
94,2454955.873979,-27.65048826459695,2.3014326257654254,j
95,2454983.599017971,-1.0518819710266882,1.1531648044913532,j
96,2454984.7607717267,-36.13787325729878,1.2557522886290426,j
97,2454985.734174642,-43.507933011183006,1.2515601219302408,j
98,2454986.7581140157,-43.54415056946634,1.216373597412856,j
99,2454987.8820908293,-39.40521237959487,1.3636471960045498,j
100,2454988.662948642,-9.815837145508363,1.2864103616923475,j
101,2455108.9909331044,56.470632008661525,1.2624748206224492,j
102,2455134.0792072476,-29.886568618588264,1.2752335383394784,j
103,2455164.273592257,-25.991492722859164,1.2828280117339366,j
104,2455172.2624441474,62.0162945915178,1.3932561689012983,j
105,2455173.031359696,39.93618738275987,1.2966530366694509,j
106,2455188.024424647,4.323177940915784,1.436764055412802,j
107,2455189.1514234357,-20.533395579346827,1.395071586615102,j
108,2455189.9783432493,-41.373430107290666,1.45337563086796,j
109,2455192.07660492,-62.09429525197032,1.3215593679881434,j
110,2455193.2491141167,-49.84326970923343,1.7200907021667,j
111,2455196.9655122766,48.116805117512115,1.253188560807247,j
112,2455198.900811524,86.26181431889589,1.3535562483844183,j
113,2455229.1541327666,84.22581299491034,1.2869823150179476,j
114,2455229.812089954,64.29486124579527,1.1924257737483492,j
115,2455231.6672398853,13.985535642124082,1.274331368223247,j
116,2455255.7431725287,77.77038676713215,1.2922156734646848,j
117,2455256.8343845243,98.69720842972022,1.246275484174429,j
118,2455261.030815416,32.92251660074184,1.0352151892626298,j
119,2455261.7717980975,-2.50211797425192,1.0388279630286774,j
120,2455284.71766119,48.306405186686945,1.3173940417210503,j
121,2455285.7693507858,63.876715326025064,1.2640209437369123,j
122,2455289.8070142725,14.711210500370406,0.3504248447076274,j
123,2455311.595177739,-7.261592524568901,1.2698332541258832,j
124,2455312.6799383606,25.462394694386532,1.1937063732156714,j
125,2455313.671455253,50.56222676751608,1.2278529704335466,j
126,2455314.8792917863,62.294295145620126,1.396940824743178,j
127,2455320.963817193,-31.583977084569305,1.2435410005984515,j
128,2455321.6605015723,-53.27832946646945,1.215285614519727,j
129,2455342.9373088884,39.45033086210495,0.8731729155730678,j
130,2455343.678376247,58.90242054578612,1.297095531475674,j
131,2455344.7343245996,92.57034644978961,1.2427731269345625,j
132,2455350.7079457627,-25.226541361900946,0.9542731742288016,j
133,2455351.6693992256,-52.04467358755467,1.1340025373968634,j
134,2455464.9994045314,24.893006609466404,1.2629014216396957,j
135,2455466.0722145797,7.509884018022246,1.3138035379599526,j
136,2455467.0739151454,-28.827607191715465,1.2366212672238037,j
137,2455468.076956861,-53.84321823822526,1.2132489973306262,j
138,2455469.143823941,-56.848406739465204,1.3680391294761383,j
139,2455490.0098907803,52.02340921191603,1.2165110994966666,j
140,2455491.0812818566,80.62757225988318,1.2792023528419665,j
141,2455522.0194292436,76.5997628130809,1.2643433905504717,j
142,2455542.7791125486,-77.4956543036135,1.3642490839393107,j
143,2455545.132809351,-56.56960719844561,1.3177748310996826,j
144,2455545.987959615,-40.23415743384089,1.402721430150439,j
145,2455557.349079652,-82.02087510254353,1.3588593989426838,j
146,2455558.051599809,-84.48051140062093,1.4709424010324608,j
147,2455560.0447371076,-50.87513778419771,1.4800361336946704,j
148,2455585.068282266,-47.12857813457923,1.3261036309335992,j
149,2455605.8205900867,18.611007659820707,1.3874197046455758,j
150,2455606.9724588525,54.83218810212726,1.409464080383364,j
151,2455608.0317965257,61.417004527268475,1.3507866538167665,j
152,2455611.816044093,39.35042334951838,1.3139490297405876,j
153,2455633.9182298873,-32.881287498601594,1.3755753696057922,j
154,2455634.8169684494,-2.440193416188512,1.319337853011912,j
155,2455636.751515574,40.24882507336001,1.2678255013351405,j
156,2455671.72003944,-2.0997512096431286,1.1724675704411431,j
157,2455672.794089566,-46.21914676647105,1.1679545304872097,j
158,2455673.723777766,-61.85329116432056,1.1573060618134339,j
159,2455697.874161556,65.85671028833838,1.2906592231942409,j
160,2455698.7999044214,56.8684034946426,1.2341395215128266,j
161,2455699.7265396295,41.43106541578949,1.1718059723269607,j
162,2455700.8723938824,-1.0599524671676837,1.1777555400726216,j
163,2455703.801747918,-66.78501273699587,1.0845472463023116,j
164,2455722.7390516903,-11.735042945496929,1.331003347180022,j
165,2455723.6584811183,14.961901360627877,1.389105486204672,j
166,2455728.5964996642,22.53983511178466,1.456506516387202,j
167,2455841.9709304674,42.01131599931297,1.224095897489253,j
168,2455843.2218301287,58.95379648549982,1.1824424533169597,j
169,2455844.2667000005,63.73748418845138,1.2468382426384206,j
170,2455852.064286171,-77.81148577479576,1.1846402219754322,j
171,2455871.0110467696,39.04078874138344,1.5000435424569354,j
172,2455878.2506465614,-49.912785327663954,1.2430394171118915,j
173,2455878.988302071,-68.09685159933625,1.2253133612577805,j
174,2455880.000662918,-69.55167741501516,1.2377760217164664,j
175,2455901.9993015695,46.322937659496816,1.2422153188936023,j
176,2455903.064389266,53.90684449121141,1.3270503918295815,j
177,2455904.0397605477,18.079638163532383,1.2236063050540993,j
178,2455904.996775109,6.1323747081853535,1.3566300569135248,j
179,2455931.982622982,59.084821681195166,1.245499977506012,j
180,2455945.0513435653,41.16025660679229,1.4682944977341366,j
181,2455960.9124827962,64.17677775513486,1.2274155016843549,j
182,2455968.0153664607,-64.0055648782456,1.4162386293802633,j
183,2455972.797326776,29.544063305715454,1.291668395721081,j
184,2455996.9929618975,-93.38706241401769,1.458044076912334,j
185,2456019.7392401677,56.298270544211576,1.1371969016477315,j
186,2456027.8151604934,-90.92738418559874,1.2045435339920365,j
187,2456073.669137145,-42.681054604580495,1.216100978355392,j
188,2456076.7384555694,33.740199628819944,1.231962920427543,j
189,2456079.8473489545,22.927002430851523,1.2814561468392198,j
190,2456193.221772683,42.67860417861198,1.2510238771949866,j
191,2456195.225582971,57.19285865569329,1.2421704362948096,j
192,2456203.0718554407,-98.6935938023606,1.2692995814096497,j
193,2456208.191769069,20.78370898357519,1.2292147999747376,j
194,2456209.130202129,32.1254815256248,1.2753457935073216,j
195,2456319.0313160294,-84.72582223772483,1.3747740526435728,j
196,2456327.8377807112,57.033037920641796,1.3541162521721515,j
197,2456343.68585842,2.9813543660339183,1.3575549016956636,j
198,2456446.591033223,12.316607182077734,1.232012496647753,j
199,2456586.0096006994,-58.67870155320669,1.2971842873317827,j
200,2456588.2295213356,3.7161247235621837,1.2291034949401325,j
201,2456589.0335116917,25.253532641271423,1.296392533054416,j
202,2456615.2277896446,-78.74884189914745,1.2503478339867695,j
203,2456637.9525234113,0.841169483284136,1.3929204816784373,j
204,2456674.799260457,-25.79276063438879,1.4219234086668155,j
205,2456708.9332274785,41.71368013564944,1.37908864268501,j
206,2456709.7018650835,10.116881500828795,1.2426019217457498,j
207,2456826.6578106857,24.056288744457753,1.2549837217758528,j
208,2456827.8790067886,-14.026077269062863,1.274648735354587,j
209,2456828.878556237,-31.678002572850264,1.3554830267060731,j
210,2456829.8128921133,-72.77497932664305,1.3619517295517072,j
211,2457179.738352502,-24.72768537514125,1.2442704187471916,j
212,2457199.7426772304,-113.10544859741691,1.423452065654598,j
213,2457327.159585484,-63.60002478404587,1.2898458601378258,j
214,2457356.171758,-42.60640191212761,1.9976764524999806,j
215,2457379.926733949,-7.069566212749643,1.4288617500158622,j
216,2457384.96246228,-26.062720210696213,1.4798306538779145,j
217,2457555.662946052,15.391008139763416,1.3195432081326293,j
218,2457714.164399,-86.86780811817945,2.7793284372811207,j
219,2457717.158767,-7.578063129134279,2.176630294821472,j
220,2457765.0497483783,-5.88141977054069,1.2546919280007407,j
221,2457926.878163447,-20.641978858932426,1.251288489099603,j
222,2458029.290395477,-26.67354716243678,1.3300889000408687,j
223,2458160.924697895,-11.185152287649869,1.3471441465826846,j
224,2458181.608377724,-94.37980771121947,1.535111014812711,j
225,2458392.146634659,12.893294126533561,1.3195906387902112,j
226,2458529.1561867516,-47.357412405856635,1.3770730830863342,j
227,2456574.049368,40.294351092923506,1.9070182300502512,apf
228,2456578.047862216,40.658397920076254,0.7820622030012865,apf
229,2456582.1665248517,-49.410245032774036,1.1252624986233704,apf
230,2456582.9740991686,-62.039797970582484,1.1851233160138637,apf
231,2456583.9414275954,-70.66577001484595,1.1415355956589683,apf
232,2456588.8911586017,54.47118606312516,1.2153485601162755,apf
233,2456589.8834633427,76.38649028205228,0.8169709617480198,apf
234,2456591.0840375237,84.93167472745809,1.1152439595496777,apf
235,2456591.991901531,65.6801479161128,1.1705732134685145,apf
236,2456597.7948821457,-73.02572006234752,1.1193387786614624,apf
237,2456607.045390804,50.1558180278105,0.7981372059020956,apf
238,2456607.8592918725,26.25061585378186,0.7990183112236505,apf
239,2456610.9903912838,-63.479636471096825,1.0885440020907666,apf
240,2456619.033254,56.93744379418524,1.8174979127263406,apf
241,2456620.0454267715,55.564435337596436,1.4988141501528545,apf
242,2456622.875099536,16.970598962634874,1.2516654463763346,apf
243,2456624.9918570365,-32.73518639414497,1.103693632222992,apf
244,2456626.8448313614,-62.12301740087774,0.8453259373010723,apf
245,2456628.82268779,-53.76522275353231,0.7587287276495152,apf
246,2456631.953867668,11.880830071481434,1.6778875430780105,apf
247,2456632.833429975,67.9480974611716,1.1619689152903223,apf
248,2456644.798105,-1051.8728056885989,56.17441568222706,apf
249,2456647.895548616,55.29358511106438,1.1454159034413922,apf
250,2456648.922549423,66.3847835851995,0.8120477152842576,apf
251,2456663.095583624,66.34057314435796,0.8576516035736574,apf
252,2456663.8673231634,76.75447009600049,1.1790952898711908,apf
253,2456668.120680132,-5.653281467054395,0.8510288099242976,apf
254,2456675.054339993,12.730206184223686,0.7575503457224355,apf
255,2456675.810965337,36.967816786192266,0.8048609000279398,apf
256,2456678.9860591018,78.60740843150057,1.1349337472267134,apf
257,2456680.0332778795,84.5990921857138,0.9388237485047954,apf
258,2456682.884033914,7.566586056203382,1.5447919442397782,apf
259,2456683.8674107296,-23.849008478881856,1.2313584658749581,apf
260,2456689.9315573005,6.880044399399349,1.304048670384159,apf
261,2456693.69545858,75.92738363160302,1.131649773305348,apf
262,2456703.00503,-36.467976133737295,2.1003846232091576,apf
263,2456705.952243938,41.066000479239555,0.965331928479014,apf
264,2456708.982396,59.29286440383756,2.2609889088042263,apf
265,2456709.965656,45.98672619929792,1.8714424701428622,apf
266,2456712.8730018316,-28.555432678998724,0.9117497195822863,apf
267,2456724.7438410562,60.035951991994104,1.0668295875974916,apf
268,2456725.532890758,38.7695810182048,1.321160886770481,apf
269,2456728.8158605583,-50.314102942034324,1.4011629912327594,apf
270,2456731.587633281,-36.64250259197582,1.199282569910011,apf
271,2456732.742743,-17.395335892054504,2.375381134602608,apf
272,2456740.744717,-2.2257125319362956,2.065995878282306,apf
273,2456741.642747,-35.60518557178841,2.1379375686176165,apf
274,2456745.783673659,-70.2852082744238,1.5458204508942737,apf
275,2456753.768251853,62.85669172740272,1.4402376460242416,apf
276,2456754.578042696,30.25311645155209,1.2811062286602766,apf
277,2456757.737235019,-57.67772756714125,1.2505512879685052,apf
278,2456758.7040527645,-59.23084901055776,1.7964973838314962,apf
279,2456761.6118570287,-22.670550203355255,1.1612138123763713,apf
280,2456765.703406,80.52602425387312,1.6859407296511222,apf
281,2456766.716515,84.04207583027485,1.661273497231263,apf
282,2456777.668453,3.471079369212873,2.29175118161563,apf
283,2456780.692558,68.60503745885094,1.5836239328114876,apf
284,2456784.7954632626,4.992643471406744,1.310085938875677,apf
285,2456789.851520088,-62.069456525204956,1.193745698369242,apf
286,2456792.698729,20.52097138418725,2.053406987564545,apf
287,2456793.713195,30.42988668916837,1.946700746157993,apf
288,2456796.6350361295,55.4842372668528,1.3179713134200228,apf
289,2456924.998966,8.184043962491756,1.6746078341931014,apf
290,2456936.039491,-66.47513979792657,1.665045938281054,apf
291,2456940.005577,48.82055641629535,1.5554996175042586,apf
292,2456941.942017,70.58682001070966,1.6673738777149014,apf
293,2456949.917366,-65.05004127283958,1.8195056695465828,apf
294,2456973.058876,55.21063142610933,1.5169836781457249,apf
295,2456986.004433482,73.83376581020106,1.1368724801525911,apf
296,2457026.926159,18.67612445786751,1.5168149844961751,apf
297,2457052.811275,-78.98896415131378,1.517744499864077,apf
298,2457127.666936,-50.156932198632944,1.6420914986620312,apf
299,2457132.741024,58.65311902566407,1.5581800520414477,apf
300,2457138.723062,-70.8527905009422,2.1214273606992715,apf
301,2457142.742220154,-46.76315450784225,1.1451600903229382,apf
302,2457170.657844762,-66.14541647557651,1.0460884017805658,apf
303,2457275.027068057,-36.976141283794895,1.3967289307647794,apf
304,2457283.917243979,-38.72848610816866,1.4902658300843463,apf
305,2457286.894790156,-77.56380404753365,1.289095523307111,apf
306,2457290.966973683,4.807114312501081,1.4359051255256088,apf
307,2457305.812160274,26.98909244439327,1.2892002266541116,apf
308,2457308.772811971,67.55379033846174,1.5253225096864507,apf
309,2457311.955334,-1.3434570534642845,32.556967896083734,apf
310,2457318.9427154716,-53.83661794485141,1.35766728621527,apf
311,2457321.990628492,25.592868129148684,1.1404708655829263,apf
312,2457333.079523,-61.55454127726898,2.0387847774235777,apf
313,2457335.033097678,-3.02884068568242,1.098883504979954,apf
314,2457337.965045,53.536075025557864,1.481972583727679,apf
315,2457341.1732024867,2.230199696654086,1.071339691855075,apf
316,2457345.072031,-75.54028852947131,1.6134994801899976,apf
317,2457348.960095632,-13.565340951168277,1.0748945236888916,apf
318,2457355.1341726985,16.685050363794314,0.9481898380813049,apf
319,2457357.134944648,-32.60415060604451,1.3298434606461527,apf
320,2457362.0065813055,-67.21797226688345,1.1390622509160857,apf
321,2457362.925709,-44.347791194143774,1.8727658566038174,apf
322,2457365.134684936,14.048194209129155,1.296550425826748,apf
323,2457415.79483,-44.13399283595834,1.6119092784519413,apf
324,2457424.769116903,48.47602720198751,2.729340422228099,apf
325,2457426.7959562084,63.899279366735584,1.234676287455609,apf
326,2457427.877138274,38.69667020829254,1.6641781850940676,apf
327,2457429.7421924453,-3.9784180428573404,1.1651228773171338,apf
328,2457432.923327962,-68.61278777048506,1.0797163002626824,apf
329,2457435.9159073625,-44.896048533857105,8.320419561561888,apf
330,2457669.930963,-53.381985844341756,1.9439101602265598,apf
331,2457680.066451,-76.62451018407101,1.5421373470854514,apf
332,2457682.904665,-111.82327714030619,1.790880726872376,apf
333,2457697.045728,-94.99726330734876,1.5768666295537113,apf
334,2457701.074571,-10.16263890775732,1.603099866188702,apf
335,2457702.076451,16.548295997833186,2.2275247051641407,apf
336,2457704.083613,56.28593827047786,1.556961776277765,apf
337,2457706.040629,49.44973344201699,1.4592403419746642,apf
338,2457707.962467,-17.750702481358772,1.670691996356132,apf
339,2457718.016216,37.59906147211672,1.5317857660341265,apf
340,2457728.029505,-75.582568088882,1.6472952333916397,apf
341,2457729.017246,-53.28815410490357,2.1588687966536355,apf
342,2457743.9354,-34.798814620692994,1.7511660285888238,apf
343,2457750.055943,42.45571594606672,1.7241360316257786,apf
344,2457751.946178,-10.459109840846581,2.221014214797785,apf
345,2457780.815293,-2.260625632180286,1.8107036603652789,apf
346,2457796.770421,-35.57804646213518,1.8095898506366057,apf
347,2457814.767185,-98.72124624271831,1.7468629600163346,apf
348,2457815.786435,-76.49671458892578,1.603544210493316,apf
349,2457823.714091,29.553445910654602,1.8644379787027625,apf
350,2457829.6140031014,-76.23213921896095,1.402993102617794,apf
351,2457847.718999,-14.397008152449814,1.8198299358983816,apf
352,2457853.677763,-18.999513178733395,1.8436257983411208,apf
353,2457858.707083,-104.49687997141703,1.612761036917881,apf
354,2457866.68758,43.860935229832734,2.0381362366651823,apf
355,2457873.695592,-90.22364249529392,1.7689127679021694,apf
356,2457882.721065,24.62077023557049,1.8312425361482099,apf
357,2458022.991564,-22.83933708856688,1.6952487771065041,apf
358,2458027.972802,43.81763522262676,1.8160125933986406,apf
359,2458032.975995,-88.22894143467539,1.5641761744828784,apf
360,2458041.925525,56.702283065294495,2.0546571946519836,apf
361,2458045.9429,-49.791481795068194,1.7892210232736512,apf
362,2458109.912446,-53.44059210241042,1.9879911570665796,apf
363,2458112.104912,-92.26356814637049,39.544505115210455,apf
364,2458115.814499,34.46934926462209,1.8373542439522068,apf
365,2458119.914975,-61.19368645841856,1.9898316723942133,apf
366,2458129.854928,41.57980406120808,1.8311356059772597,apf
367,2458131.849728595,14.435256762255648,1.0291599961574922,apf
368,2458152.6740209423,-76.44318247320513,1.3519696502555871,apf
369,2458165.910759,-106.35358049197308,1.9020005609451995,apf
370,2458385.977388,-83.43161304067746,1.918050662774748,apf
371,2458387.969249,-47.96763773672211,1.804639942018204,apf
372,2458400.984184,-73.02162130490836,1.7898192313317707,apf
373,2458414.914336,-74.44508344463107,1.7317436907827046,apf
374,2458418.932472,13.057847078439067,1.8806724912172146,apf
375,2458508.813038,74.76265822463141,1.6898988420660437,apf
376,2447578.73,7.238704681396484,9.69711626202569,lick
377,2447847.0437,-14.517169952392578,8.377284006344423,lick
378,2448017.615500908,13.022395445653615,7.511832539825923,lick
379,2448375.6692,-49.803672790527344,8.789367448862887,lick
380,2448646.0011,5.359523773193359,8.052186152753073,lick
381,2448670.7605,-70.31693267822266,10.261220446886696,lick
382,2448906.0361,-34.51836395263672,7.174065597148712,lick
383,2448991.9636,-26.46117401123047,7.417443921693633,lick
384,2448992.8905,-39.92414855957031,7.19637933743076,lick
385,2449114.7286,32.38222122192383,9.151322702837298,lick
386,2449306.0212483695,64.68180238728996,6.3546600445524986,lick
387,2449349.8449,74.59715270996094,9.173875079124475,lick
388,2449350.927,94.49247741699219,8.973573375247268,lick
389,2449469.6478,118.80350494384766,8.961187559722232,lick
390,2449676.0632,120.58028411865234,4.837769003180683,lick
391,2449767.774414,9.675926208496094,4.390048009399088,lick
392,2449768.832031,-10.314995765686035,4.80674488473394,lick
393,2449793.797852,102.25499725341797,2.7019396478488877,lick
394,2450056.988281,107.72103118896484,3.1714460488718137,lick
395,2450087.881836,63.901920318603516,3.720578133629728,lick
396,2450089.034242887,24.04563870501255,1.9794345334378196,lick
397,2450089.7375515047,-3.658970616805533,1.9963559862540339,lick
398,2450090.9496755484,-19.823425376015734,1.949514080255919,lick
399,2450091.9808590086,-46.72976241142294,2.0252753573082596,lick
400,2450121.018910405,-31.271756077492,3.9954932502348752,lick
401,2450121.8155157296,-26.943843575083804,3.02967606882876,lick
402,2450125.0039520143,23.160488776633883,3.3459490695152505,lick
403,2450125.7045417745,44.82314340967889,3.789671747092531,lick
404,2450126.7642786074,73.80309572881981,5.552474252043575,lick
405,2450127.997622201,92.86668210455355,3.737555139757188,lick
406,2450128.9401552724,105.6957272122047,3.543675443471215,lick
407,2450144.813299721,110.10922838706426,2.028217574882873,lick
408,2450145.765739602,93.00011887229857,2.048754778066431,lick
409,2450148.888591707,16.40592619448819,4.754563654241938,lick
410,2450150.8939892966,-22.750528047561033,3.3269422835396014,lick
411,2450152.668945,-25.259456634521484,5.962114037422561,lick
412,2450168.749023,7.662113189697266,7.928646409110667,lick
413,2450171.8847526256,87.74466112124765,4.590462961943248,lick
414,2450172.761759499,105.8213918879294,4.073104449433625,lick
415,2450173.7259090254,97.70618339972862,3.586765163011108,lick
416,2450179.660901412,-32.06797121228715,2.2727837815522154,lick
417,2450180.688477,-30.474590301513672,2.9107362574142406,lick
418,2450181.633789,-30.966632843017578,2.814113797459044,lick
419,2450186.664697304,116.63323383544889,4.7125680862099255,lick
420,2450187.7603956973,110.8570678568426,5.457432565899553,lick
421,2450199.5352717666,84.6563268935306,3.5976187017153176,lick
422,2450200.6290025916,112.98025254053687,3.823914829701569,lick
423,2450201.6131761014,114.30445586059477,4.427677762791346,lick
424,2450202.6156489523,131.8638099125883,3.1850451931913772,lick
425,2450203.540446584,130.5528068531312,4.326529780709372,lick
426,2450214.833994137,73.96892974249295,3.7512059288726674,lick
427,2450215.746814411,89.3921311916531,4.503089274870243,lick
428,2450233.7634644317,108.24513723044925,5.014340464462362,lick
429,2450422.005859,97.79190826416016,2.629071702200544,lick
430,2450437.9286473915,101.3115430566213,2.259032884616032,lick
431,2450441.954102,-4.310425758361816,2.8337144337694284,lick
432,2450502.927087375,-32.5977971850175,2.7372813176633053,lick
433,2450503.90966258,-37.89343487787437,2.2758126833720227,lick
434,2450504.773701273,-13.444768936449691,2.3188905460297025,lick
435,2450536.7727312446,33.90932566001527,4.536265559414289,lick
436,2450537.6185672167,64.98464861129332,3.152887517858913,lick
437,2450550.7254014094,45.43131233695317,3.197720436071431,lick
438,2450563.572898294,-5.374279521733797,4.263671537601537,lick
439,2450614.766897166,71.49704797428853,2.9413032854532535,lick
440,2450793.902344,-32.201595306396484,2.7069917241533985,lick
441,2450794.961914,-39.51462173461914,2.8495287476501923,lick
442,2450831.931641,86.58427429199219,3.111139998292112,lick
443,2451153.033203,48.05923080444336,4.260203760659974,lick
444,2451155.018555,66.47855377197266,3.9449797974347027,lick
445,2451206.87793,-62.64921188354492,3.6619310855574945,lick
446,2451213.00003381,71.9939159434798,3.8186678490265162,lick
447,2451214.030201953,77.93692998796314,3.8804771974882346,lick
448,2451242.740234,63.88029479980469,4.092220241155432,lick
449,2451298.721574,14.262690544128418,3.4250001582130865,lick
450,2451305.708008,-6.993777751922607,4.247174151074497,lick
451,2451469.052734,-70.37823486328125,5.951176470223085,lick
452,2451532.996094,22.378854751586914,4.048342284055348,lick
453,2451535.006836,51.012908935546875,4.9111962240158125,lick
454,2451536.949219,51.755104064941406,3.6735361660310994,lick
455,2451540.007812,-25.780616760253906,4.132350509797581,lick
456,2451581.848448797,32.79306488866541,4.258580079953005,lick
457,2451607.7545659123,26.69667283135857,4.455981810309275,lick
458,2451626.734375,-0.4133274555206299,3.9735894821196105,lick
459,2451629.805664,-95.39054107666016,3.944824427358864,lick
460,2451840.048828,-31.962440490722656,5.091926651948819,lick
461,2451842.0360181835,23.231765687816278,3.265348956929362,lick
462,2451860.056641,14.333975791931152,4.054042736169355,lick
463,2451861.037109,-22.65827178955078,3.3184071217950697,lick
464,2451874.005859,30.854360580444336,5.16716210203189,lick
465,2451879.9461225597,-105.12212695813332,4.6835107481796046,lick
466,2451894.9325740123,-113.22749221607228,4.23277356252299,lick
467,2451906.8874349864,-82.98968200766376,3.6936402924580434,lick
468,2451910.969008472,-106.14832074900482,3.687611437976304,lick
