,jd,mnvel,errvel,tel
39,2451410.948611,-104.57516796061674,1.8981542534535623,k
40,2451411.921713,-112.41180736491361,1.825630534656827,k
41,2451438.802002,-79.54548198649564,2.019253248191277,k
42,2451543.701655,-161.7916367716519,2.058100192012866,k
43,2451550.701516,-216.54593975016752,1.8745894884001981,k
44,2451704.102731,102.29362934162936,1.8064518907688343,k
45,2451706.107731,53.92847126057467,2.0462672173234164,k
46,2451755.980255,250.26179950764498,2.6402428608174637,k
47,2451757.037859,227.0070692830356,2.205534298824425,k
48,2451792.82213,-234.81016094157377,1.8882746038382905,k
49,2451883.725116,171.13356464436373,1.8991286669424898,k
50,2451897.681991,32.74129169514498,2.0090442349872517,k
51,2451898.706481,24.923329048660605,2.0492533916160514,k
52,2451899.724259,14.127979927566855,1.871841482494541,k
53,2451900.703588,-3.1613724894253323,1.6727603600481333,k
54,2452063.098669,191.50410907795748,2.044707053203989,k
55,2452095.02441,-249.19547588298002,2.112874027694703,k
56,2452098.050567,-286.783122367355,2.170983344319452,k
57,2452099.094803,-278.41279155680814,2.134187896434259,k
58,2452100.066238,-290.45664531657377,1.9485173886416964,k
59,2452101.991447,-268.83921367594877,2.008209890123833,k
60,2452128.914792,112.08838336994967,2.535513047515359,k
61,2452133.018472,37.52455585530123,2.2997393447547543,k
62,2452133.881817,49.445179634598105,2.401147818893643,k
63,2452160.896238,-282.786540336105,1.926430523030004,k
64,2452161.86235,-284.77854473063627,2.2452989282539404,k
65,2452162.880417,-249.89701396891752,2.3272020295237503,k
66,2452188.909028,101.78834980061373,2.2000146473429267,k
67,2452189.808148,95.79823749592623,2.457712565155572,k
68,2452236.693889,168.43617694905123,2.0355901558152194,k
69,2452238.696354,189.83256977131686,2.109198953472628,k
70,2452242.71316,209.4721571736606,2.438660313759982,k
71,2452446.070637,62.99518268635592,2.46394176260696,k
72,2452487.0692394846,169.01305022463114,1.0983390658732437,k
73,2452488.1393006956,164.49034980132606,1.1125208474783859,k
74,2452489.0170512274,143.7536256981069,0.9144106915073014,k
75,2452514.866551,-139.08793956706205,2.4872746561806247,k
76,2452515.872951,-161.80924541423002,2.1919207913755163,k
77,2452535.995994732,30.266748691028017,1.4404063066266766,k
78,2452536.9241332086,61.02611945141115,1.5125281189394175,k
79,2452538.055582323,74.17433678799622,1.479762260294742,k
80,2452538.800671,104.86601703694186,2.1526261168039644,k
81,2452539.921238,121.11304157307467,1.893325135838715,k
82,2452572.8860547715,-66.00056615902785,1.2952752592408674,k
83,2452573.8486350277,-84.0988832715733,1.2551153502513752,k
84,2452575.034197007,-120.00359450195702,1.1835527160940005,k
85,2452575.7920840904,-140.53949291261043,1.6269586989385485,k
86,2452600.8244247064,117.36392163270315,1.287449451741756,k
87,2452601.6045816196,123.13572633503681,1.4682641721287193,k
88,2452602.719873625,145.590712900828,1.5604195565106056,k
89,2452651.717963,-131.8523820109097,3.4320089165213497,k
90,2452807.027778,147.93108051350436,2.016399121939617,k
91,2452829.007859,-260.24485332438627,2.0382735388131694,k
92,2452832.079931,-192.6355088419644,2.2904652641359697,k
93,2452833.963252,-142.37875682780424,1.929815746780883,k
94,2452835.084931,-106.52486736247221,1.8705844706805799,k
95,2452848.999456,132.75648944905123,2.6242469191069917,k
96,2452850.000903,114.64528339436373,2.261259212824519,k
97,2452851.056678,111.13368671467623,2.3685049507920737,k
98,2452854.00713,75.10599201252779,2.1517648682383226,k
99,2452856.015787,100.75288837483248,2.2348251934833248,k
100,2452897.825984,-58.52160198161283,2.0642854787500804,k
101,2452898.814676,-27.3406861490933,1.9477439687120444,k
102,2452924.794745,199.23930805256686,2.5163442909214715,k
103,2452987.716134,190.68498676350436,3.1226778558235555,k
104,2452988.723947,185.47993915608248,2.3060153002976875,k
105,2453154.117002,39.56093280842623,2.0457631956855766,k
106,2453181.2100770706,-74.01990177666747,1.5237176306128069,k
107,2453182.069641,-115.08347637126127,2.0330296107550327,k
108,2453191.03662,-277.27619487712064,2.0703938417898624,k
109,2453195.970231,-195.7315781779019,2.1241265485559304,k
110,2453196.997118,-177.05350810954252,2.3137883918329574,k
111,2453301.795793513,-45.32564697787739,1.1281758578719798,j
112,2453302.802093525,-97.28711190593765,1.128686043909809,j
113,2453303.7124754833,-140.3078423962009,1.2887194447723962,j
114,2453338.7436,68.6214902947417,2.122759377055262,j
115,2453367.717535,-229.79832034427596,2.3409612077568998,j
116,2453368.719468,-242.72910293717402,2.616420152647756,j
117,2453369.6321167313,-253.05416711076393,1.56690301128787,j
118,2453546.9420140083,-144.5604229838915,1.5451442094539098,j
119,2453550.101319,-196.47481632748253,2.193737891904784,j
120,2453551.108831,-223.8184974304262,2.0586196578897207,j
121,2453552.094583,-225.46756596180506,2.080017852936436,j
122,2453571.004317,-37.16411560639534,2.14233423061126,j
123,2453603.07412,48.34208760787875,2.2543622025575534,j
124,2453604.017072,-4.001825515561447,2.1197597678642137,j
125,2453604.984398,-39.23292663563406,2.159091198647603,j
126,2453724.71853,40.694933510496924,2.312039767619361,j
127,2454083.771921,245.44223489315124,2.375127748006678,j
128,2454337.096817,-54.04406064248753,2.323633508283404,j
129,2454343.912905,-165.27380377719084,2.177348649806848,j
130,2454345.113507,-140.66974253899076,2.034786061561401,j
131,2454396.783032,-36.711182975499,2.0591580880256966,j
132,2454397.847975,-62.975336180599754,2.1193258440166196,j
133,2454634.101088,126.54082348005056,2.190647178597142,j
134,2454636.086528,76.54952098107894,2.1552602407586234,j
135,2454639.073681,2.438107306487211,2.076585497235381,j
136,2454673.0644052215,-83.70550295272969,1.4891051398362405,j
137,2454675.8036044296,27.68054365140764,1.439015666602109,j
138,2454779.829086,-168.5918009301634,2.542226602406455,j
139,2454805.791153594,282.24955408329845,1.857981476461072,j
140,2454808.993552779,249.57411289687505,1.6072795211543216,j
141,2455015.0343814,-39.77722282047133,1.5088765080926254,j
142,2455135.81948557,-7.157579898187647,1.6484077992648924,j
143,2455169.808325165,227.30244808300637,1.7272204565663234,j
144,2455188.5884174616,21.514684520159996,1.6836899441138948,j
145,2455198.666878321,-64.28762364482333,1.6459328754107545,j
146,2455411.100201,172.9609145379743,2.2332342698078853,j
147,2455412.022987,180.5790737397153,2.188395366745206,j
148,2455413.068045,196.56494027461866,2.172609582344916,j
149,2455426.061982,65.0126209565412,2.209653031516817,j
150,2455427.033763,48.23378244848011,2.0328513860215973,j
151,2455428.084122,62.66010276511483,2.0362541295453367,j
152,2455429.096329,62.3687917139988,2.262981136109272,j
153,2455436.104766,69.19413317294244,2.3142348994737416,j
154,2455440.033197,9.696731107436083,2.503910920601883,j
155,2455465.043859,21.694416741273173,2.398270442858801,j
156,2455522.859883,-86.46491015350011,1.9954406486852942,j
157,2455807.072235,-46.33584612014378,2.235080493568481,j
158,2455850.960938,126.07269205320114,2.3876648534195883,j
159,2456525.125222,240.48839314609071,2.254021166594431,j
160,2456638.703729,169.64993582160878,2.0142404498144293,j
161,2456884.068361,210.80987955881488,2.3199660327162577,j
162,2457245.124245,120.37766684099844,2.4679155979907423,j
163,2457570.103271,-22.566826679205462,2.345180814719332,j
164,2457571.097602,-37.55089187692556,2.4575403014501966,j
165,2458118.714978,-19.444324396413833,2.3291322632864304,j
166,2458361.093056,-2.955729376206312,2.188125077968152,j
